,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,id,Race
402,Bachelors,2017,New Delhi,2,26.0,Male,No,2,402,white
2026,Bachelors,2017,Pune,2,28.0,Female,No,4,2026,white
4467,Bachelors,2014,Bangalore,3,31.0,Male,Yes,0,4467,white
701,Bachelors,2015,Bangalore,3,28.0,Male,Yes,5,701,white
3285,Bachelors,2013,New Delhi,3,39.0,Female,No,1,3285,white
3778,Bachelors,2017,New Delhi,2,34.0,Male,No,0,3778,white
3046,Masters,2017,New Delhi,2,37.0,Female,No,2,3046,white
2849,Bachelors,2013,Bangalore,3,31.0,Female,No,1,2849,white
1735,Masters,2017,Pune,2,28.0,Female,No,5,1735,white
543,Bachelors,2013,Bangalore,3,26.0,Male,No,2,543,white
3225,PHD,2012,New Delhi,3,42.0,Female,No,5,3225,black
403,Bachelors,2015,Bangalore,3,28.0,Male,No,4,403,black
2244,Bachelors,2015,Bangalore,3,31.0,Male,No,2,2244,white
3130,Bachelors,2013,Bangalore,3,40.0,Female,No,4,3130,white
3939,Bachelors,2017,Bangalore,3,39.0,Female,No,2,3939,white
3771,Bachelors,2012,Bangalore,3,38.0,Female,No,5,3771,black
1929,Bachelors,2016,Bangalore,3,27.0,Male,No,4,1929,white
2489,PHD,2015,New Delhi,3,30.0,Male,No,2,2489,white
1523,Bachelors,2014,Bangalore,3,30.0,Female,No,2,1523,black
2715,Masters,2018,Pune,3,27.0,Male,No,4,2715,white
4087,PHD,2013,Bangalore,3,30.0,Male,No,4,4087,yellow
3177,Masters,2017,New Delhi,2,37.0,Male,Yes,2,3177,white
1532,Bachelors,2012,Pune,2,29.0,Female,No,5,1532,black
2606,Masters,2015,New Delhi,3,31.0,Male,No,2,2606,white
860,Bachelors,2015,Bangalore,3,28.0,Male,No,5,860,black
3181,Bachelors,2016,Bangalore,3,32.0,Male,No,1,3181,white
1501,Bachelors,2012,Bangalore,3,26.0,Female,Yes,3,1501,black
1895,Bachelors,2015,Bangalore,3,26.0,Female,No,3,1895,white
2946,Bachelors,2016,Pune,3,27.0,Female,No,4,2946,white
1753,Bachelors,2014,Bangalore,3,29.0,Male,No,0,1753,white
67,Bachelors,2014,New Delhi,3,30.0,Male,No,0,67,white
2134,Bachelors,2016,Bangalore,3,30.0,Male,No,2,2134,white
545,Masters,2015,Pune,3,29.0,Female,Yes,2,545,white
4624,Bachelors,2017,Bangalore,3,39.0,Male,No,3,4624,black
462,Bachelors,2014,Bangalore,1,27.0,Male,Yes,3,462,white
814,Masters,2017,Pune,2,27.0,Male,No,3,814,white
2901,Bachelors,2013,Bangalore,3,28.0,Male,Yes,5,2901,white
4129,Bachelors,2014,New Delhi,3,42.0,Female,No,3,4129,white
3807,Bachelors,2015,Bangalore,3,40.0,Female,No,3,3807,white
4435,Bachelors,2015,Pune,2,29.0,Female,No,2,4435,white
233,Bachelors,2018,Bangalore,3,25.0,Male,No,2,233,white
394,Bachelors,2016,Bangalore,3,27.0,Male,No,3,394,white
2236,Bachelors,2014,Pune,1,30.0,Male,No,1,2236,white
3646,Masters,2017,Bangalore,2,34.0,Male,No,2,3646,white
4505,Bachelors,2018,Pune,3,28.0,Male,No,4,4505,white
2661,Bachelors,2013,Pune,3,30.0,Male,No,0,2661,white
436,Masters,2014,Bangalore,3,27.0,Male,No,4,436,white
163,Bachelors,2016,Bangalore,3,27.0,Male,No,3,163,black
3984,PHD,2014,New Delhi,2,38.0,Female,No,5,3984,white
1807,Bachelors,2012,Pune,3,26.0,Male,No,3,1807,white
3247,Bachelors,2012,Bangalore,3,42.0,Female,No,4,3247,black
2867,Bachelors,2014,Pune,1,27.0,Female,No,4,2867,black
1546,Bachelors,2018,Pune,3,26.0,Male,Yes,2,1546,black
2562,Bachelors,2013,Pune,3,29.0,Female,No,5,2562,white
775,Bachelors,2013,Bangalore,1,29.0,Female,No,2,775,white
1468,Bachelors,2015,Pune,3,27.0,Male,No,3,1468,white
3596,Bachelors,2014,Pune,3,39.0,Male,No,4,3596,white
424,Bachelors,2012,Bangalore,3,28.0,Male,No,5,424,white
2534,Bachelors,2015,Bangalore,3,32.0,Male,No,0,2534,black
2379,Bachelors,2015,Pune,1,27.0,Female,No,4,2379,black
792,Bachelors,2013,Pune,2,27.0,Female,No,4,792,white
913,Masters,2013,New Delhi,1,26.0,Female,No,2,913,white
2630,Bachelors,2014,New Delhi,2,30.0,Female,No,3,2630,black
577,Bachelors,2017,Pune,2,28.0,Female,No,4,577,black
747,Bachelors,2015,Bangalore,3,25.0,Female,No,2,747,white
3433,Bachelors,2013,Pune,3,34.0,Male,No,4,3433,white
4547,Bachelors,2017,New Delhi,3,39.0,Female,No,1,4547,white
4229,Bachelors,2014,Bangalore,3,33.0,Male,No,0,4229,white
4161,Bachelors,2016,Bangalore,3,30.0,Male,No,1,4161,white
4391,Bachelors,2017,Bangalore,3,39.0,Male,No,3,4391,black
3401,Masters,2017,Pune,2,36.0,Male,No,3,3401,yellow
3367,Bachelors,2013,Bangalore,1,41.0,Male,No,2,3367,black
579,Masters,2017,Pune,2,27.0,Male,No,4,579,black
670,Masters,2018,New Delhi,3,29.0,Female,No,5,670,white
1289,Bachelors,2017,Bangalore,3,26.0,Male,No,2,1289,white
2850,Masters,2013,New Delhi,3,31.0,Male,No,0,2850,white
2306,Masters,2017,Bangalore,1,28.0,Male,No,5,2306,black
2505,Bachelors,2017,Bangalore,3,29.0,Male,No,3,2505,white
2772,Bachelors,2013,Bangalore,3,31.0,Male,No,1,2772,white
115,Bachelors,2014,Pune,1,27.0,Female,No,4,115,white
3483,Bachelors,2013,Bangalore,3,33.0,Female,No,1,3483,black
1103,Bachelors,2017,Pune,2,26.0,Male,No,2,1103,black
1841,Bachelors,2013,Pune,2,26.0,Male,Yes,2,1841,black
4485,Bachelors,2016,Pune,3,36.0,Male,No,1,4485,white
3992,Bachelors,2018,Bangalore,2,28.0,Female,No,4,3992,white
1297,Bachelors,2015,Bangalore,3,30.0,Male,No,0,1297,white
4119,Bachelors,2015,New Delhi,3,23.0,Male,No,0,4119,white
3501,Bachelors,2015,New Delhi,3,37.0,Female,No,3,3501,white
546,Bachelors,2015,Pune,2,29.0,Female,Yes,5,546,white
3318,Masters,2013,New Delhi,3,36.0,Male,No,2,3318,white
3941,Bachelors,2015,Bangalore,3,36.0,Male,No,2,3941,black
3836,Bachelors,2016,Pune,3,34.0,Male,No,3,3836,white
1964,Bachelors,2014,Bangalore,3,28.0,Male,No,4,1964,white
2465,Masters,2012,New Delhi,3,31.0,Male,No,2,2465,white
46,PHD,2012,New Delhi,3,29.0,Male,No,5,46,white
309,Bachelors,2016,Bangalore,3,26.0,Male,No,2,309,white
877,Masters,2012,Pune,3,29.0,Male,No,5,877,white
720,Bachelors,2014,Bangalore,3,25.0,Male,No,2,720,black
1282,Bachelors,2017,New Delhi,3,26.0,Female,No,3,1282,white
1524,Bachelors,2017,Bangalore,3,26.0,Female,No,2,1524,black
3043,Bachelors,2014,Bangalore,3,37.0,Male,No,5,3043,white
946,Bachelors,2017,New Delhi,3,28.0,Male,No,4,946,white
3372,Bachelors,2014,Pune,3,38.0,Female,No,5,3372,white
3396,Bachelors,2017,Bangalore,3,38.0,Male,No,2,3396,white
149,Bachelors,2015,Pune,3,28.0,Male,No,4,149,yellow
3260,Masters,2017,New Delhi,2,37.0,Female,No,2,3260,black
407,Bachelors,2015,Bangalore,3,30.0,Male,No,2,407,white
1747,Masters,2017,New Delhi,3,28.0,Male,No,4,1747,white
1339,Bachelors,2017,Pune,2,27.0,Female,No,4,1339,white
4179,Masters,2017,Pune,2,28.0,Female,No,5,4179,black
1955,Bachelors,2014,Bangalore,3,29.0,Male,No,2,1955,black
4356,Masters,2012,Bangalore,3,33.0,Female,No,4,4356,white
805,Bachelors,2015,Pune,2,26.0,Female,Yes,2,805,white
4125,Bachelors,2017,Pune,2,28.0,Female,No,5,4125,white
624,Masters,2017,Bangalore,3,28.0,Male,No,5,624,yellow
4558,Bachelors,2017,Bangalore,3,42.0,Male,No,5,4558,white
174,Bachelors,2013,Bangalore,3,28.0,Male,No,4,174,black
3773,Masters,2014,New Delhi,3,42.0,Male,No,5,3773,white
2240,Masters,2017,New Delhi,2,30.0,Male,No,1,2240,black
330,Masters,2017,New Delhi,2,27.0,Female,No,3,330,white
2169,Bachelors,2013,Bangalore,3,29.0,Male,Yes,1,2169,white
3993,Bachelors,2012,Bangalore,3,24.0,Male,No,0,3993,white
1429,Bachelors,2015,Bangalore,3,30.0,Male,No,0,1429,black
311,Bachelors,2017,Bangalore,3,25.0,Female,No,2,311,white
3129,Bachelors,2015,Pune,3,37.0,Female,No,1,3129,white
3456,Bachelors,2014,Bangalore,3,34.0,Male,No,5,3456,white
1042,Bachelors,2014,Bangalore,3,26.0,Male,No,3,1042,white
1936,Bachelors,2012,Bangalore,3,28.0,Male,Yes,4,1936,white
740,PHD,2012,New Delhi,3,25.0,Male,No,2,740,white
1762,Masters,2017,New Delhi,2,26.0,Male,No,3,1762,white
2930,Bachelors,2016,Bangalore,3,27.0,Male,No,4,2930,white
4352,Bachelors,2018,Pune,3,38.0,Male,Yes,1,4352,white
4456,Bachelors,2012,Bangalore,3,37.0,Female,No,4,4456,black
3888,Bachelors,2017,Bangalore,3,37.0,Male,No,0,3888,white
1984,Bachelors,2014,Pune,2,29.0,Female,No,5,1984,black
3502,Bachelors,2015,Bangalore,3,39.0,Female,No,5,3502,black
4222,Bachelors,2017,New Delhi,3,28.0,Male,No,5,4222,white
17,Bachelors,2014,Pune,3,35.0,Male,No,4,17,black
353,Bachelors,2017,Bangalore,3,29.0,Male,No,2,353,white
257,Masters,2017,New Delhi,2,29.0,Female,No,1,257,white
4626,Bachelors,2016,Bangalore,3,24.0,Male,No,0,4626,black
2910,Bachelors,2014,Pune,3,29.0,Male,No,2,2910,white
4373,Bachelors,2013,Bangalore,3,32.0,Female,No,4,4373,white
4050,Masters,2017,New Delhi,3,34.0,Male,No,2,4050,black
1528,Bachelors,2014,Pune,2,26.0,Female,No,3,1528,white
59,Masters,2017,Pune,2,37.0,Male,No,2,59,white
1611,Bachelors,2012,Bangalore,3,30.0,Male,No,1,1611,white
3549,Masters,2017,New Delhi,3,42.0,Female,No,2,3549,white
3921,Bachelors,2012,Bangalore,3,34.0,Male,Yes,0,3921,black
1094,Bachelors,2015,Pune,2,28.0,Female,No,5,1094,white
4212,Bachelors,2013,Bangalore,3,26.0,Female,No,3,4212,white
2469,Bachelors,2012,Bangalore,3,28.0,Female,No,4,2469,white
859,Bachelors,2014,New Delhi,3,29.0,Female,No,1,859,white
12,Bachelors,2018,Pune,3,34.0,Male,Yes,5,12,white
3392,Bachelors,2015,Bangalore,3,37.0,Male,No,4,3392,white
3465,Bachelors,2017,Bangalore,3,40.0,Female,No,3,3465,black
2419,Masters,2017,Bangalore,2,28.0,Male,No,5,2419,white
388,Bachelors,2015,Pune,3,29.0,Male,No,2,388,white
2199,PHD,2015,Bangalore,3,31.0,Male,No,2,2199,white
419,Bachelors,2016,Pune,3,29.0,Male,No,1,419,white
3363,Bachelors,2016,Pune,3,40.0,Male,No,0,3363,red
4627,PHD,2012,Bangalore,3,32.0,Female,No,4,4627,white
1566,Bachelors,2017,Bangalore,3,25.0,Male,No,2,1566,white
3854,Masters,2014,Pune,3,41.0,Male,No,2,3854,white
1731,Masters,2016,New Delhi,3,27.0,Female,No,3,1731,white
937,Bachelors,2013,Bangalore,3,29.0,Male,No,5,937,white
2009,Bachelors,2018,Bangalore,3,28.0,Female,Yes,4,2009,white
2541,Bachelors,2016,Bangalore,3,28.0,Male,No,5,2541,white
4168,Bachelors,2015,Bangalore,3,39.0,Female,No,5,4168,white
2067,Bachelors,2014,Pune,2,31.0,Female,No,2,2067,white
3862,Bachelors,2017,Bangalore,3,39.0,Female,No,3,3862,white
427,Bachelors,2013,Bangalore,3,27.0,Female,No,4,427,white
4468,Bachelors,2012,Bangalore,3,28.0,Male,No,5,4468,white
1307,Bachelors,2012,Bangalore,3,28.0,Female,No,4,1307,white
1373,Bachelors,2012,New Delhi,3,28.0,Male,No,5,1373,white
304,Masters,2014,New Delhi,3,28.0,Male,No,4,304,white
1377,Bachelors,2016,Bangalore,3,25.0,Male,No,2,1377,white
908,Bachelors,2016,Bangalore,3,26.0,Male,No,3,908,white
408,Bachelors,2016,Pune,3,25.0,Male,No,2,408,white
2763,Bachelors,2017,Bangalore,3,28.0,Male,No,5,2763,white
980,Bachelors,2014,New Delhi,3,25.0,Male,No,2,980,black
1441,Bachelors,2016,Pune,3,28.0,Male,No,5,1441,white
2967,Bachelors,2013,Bangalore,3,27.0,Female,No,4,2967,black
3354,Bachelors,2014,Bangalore,3,32.0,Male,No,0,3354,white
87,Masters,2015,Pune,2,34.0,Female,No,4,87,white
4281,Bachelors,2013,Bangalore,3,39.0,Female,No,4,4281,white
1648,Bachelors,2017,Bangalore,3,28.0,Male,No,5,1648,black
512,Bachelors,2015,Bangalore,3,30.0,Female,No,1,512,black
2157,Bachelors,2015,Pune,2,29.0,Female,No,1,2157,white
679,Bachelors,2017,Bangalore,1,27.0,Female,No,4,679,white
4146,Masters,2017,New Delhi,3,37.0,Female,No,2,4146,white
1724,Bachelors,2015,Pune,2,26.0,Female,No,2,1724,black
3085,Bachelors,2015,Pune,2,38.0,Female,Yes,0,3085,white
2005,Bachelors,2017,Pune,3,28.0,Female,No,4,2005,white
3945,Masters,2012,New Delhi,3,37.0,Female,No,4,3945,black
3321,Bachelors,2014,Bangalore,3,43.0,Male,No,4,3321,white
4630,Bachelors,2012,Pune,3,27.0,Female,No,3,4630,black
3858,Bachelors,2015,Pune,2,41.0,Female,No,5,3858,white
2148,Bachelors,2014,Bangalore,3,27.0,Male,No,4,2148,black
3503,Bachelors,2016,Bangalore,3,35.0,Male,No,4,3503,white
661,Bachelors,2014,Bangalore,3,30.0,Female,No,2,661,black
4046,Bachelors,2017,New Delhi,3,24.0,Male,No,1,4046,white
4195,Bachelors,2015,Bangalore,3,29.0,Female,No,5,4195,white
3767,Bachelors,2017,New Delhi,3,35.0,Female,No,1,3767,white
4565,Bachelors,2015,Bangalore,1,36.0,Male,No,3,4565,white
2785,Masters,2014,New Delhi,3,29.0,Female,No,3,2785,white
2122,Bachelors,2012,Bangalore,3,30.0,Male,No,2,2122,white
9,Masters,2017,New Delhi,2,38.0,Male,No,2,9,white
1781,Bachelors,2014,Bangalore,1,26.0,Male,No,3,1781,white
1461,Bachelors,2016,New Delhi,3,30.0,Male,No,0,1461,black
3382,Masters,2017,New Delhi,3,42.0,Female,No,0,3382,black
965,Bachelors,2017,Bangalore,3,29.0,Male,No,3,965,white
3665,Bachelors,2014,Pune,3,34.0,Female,No,4,3665,white
1856,Masters,2017,Bangalore,3,27.0,Female,No,4,1856,white
678,Bachelors,2018,Pune,3,30.0,Male,No,1,678,white
1557,Bachelors,2015,Bangalore,3,29.0,Male,No,5,1557,white
821,Bachelors,2017,Bangalore,3,26.0,Male,No,3,821,white
3563,Bachelors,2015,Pune,3,42.0,Female,Yes,2,3563,black
2089,Bachelors,2014,Bangalore,3,27.0,Male,No,4,2089,white
2008,Bachelors,2017,Pune,3,28.0,Female,No,4,2008,white
3328,Bachelors,2016,Bangalore,3,42.0,Male,No,1,3328,white
2260,Masters,2018,Bangalore,3,28.0,Male,No,4,2260,white
2819,Bachelors,2014,Pune,3,30.0,Female,No,1,2819,white
2370,PHD,2015,Pune,3,28.0,Male,No,5,2370,white
4428,Bachelors,2017,New Delhi,3,40.0,Female,No,4,4428,white
2814,Bachelors,2017,Bangalore,3,31.0,Male,No,0,2814,white
2978,Bachelors,2012,Pune,3,27.0,Male,No,4,2978,white
978,Bachelors,2013,Pune,3,29.0,Female,No,2,978,white
302,Bachelors,2014,New Delhi,3,28.0,Female,Yes,5,302,white
3144,Bachelors,2014,Bangalore,3,39.0,Male,No,4,3144,black
3429,Bachelors,2012,Bangalore,3,33.0,Male,No,5,3429,white
1869,Bachelors,2017,Bangalore,3,25.0,Male,No,2,1869,white
3307,Bachelors,2012,Pune,3,34.0,Male,No,1,3307,black
2139,Bachelors,2014,Bangalore,3,28.0,Male,No,5,2139,white
3091,Bachelors,2015,Bangalore,3,41.0,Female,No,2,3091,black
3412,Bachelors,2014,Bangalore,3,34.0,Male,No,1,3412,black
3254,Bachelors,2017,New Delhi,2,38.0,Male,No,0,3254,yellow
1621,Bachelors,2016,Bangalore,3,29.0,Male,No,5,1621,white
21,Masters,2017,New Delhi,2,29.0,Male,No,4,21,black
2490,Masters,2017,Pune,2,29.0,Male,No,2,2490,white
2996,PHD,2012,New Delhi,3,39.0,Female,No,5,2996,white
1105,Bachelors,2018,Bangalore,3,26.0,Female,Yes,3,1105,black
3299,Bachelors,2015,Pune,2,41.0,Female,No,4,3299,white
1534,Bachelors,2012,Bangalore,3,30.0,Female,No,1,1534,white
2470,Masters,2017,New Delhi,3,30.0,Female,No,2,2470,white
2963,Bachelors,2016,Bangalore,3,32.0,Female,No,3,2963,white
3769,Masters,2013,New Delhi,3,39.0,Male,Yes,2,3769,white
4303,Bachelors,2015,Bangalore,3,38.0,Male,No,1,4303,black
4448,Bachelors,2016,Bangalore,3,37.0,Male,No,3,4448,black
498,Bachelors,2018,Pune,3,26.0,Male,No,3,498,white
3450,Bachelors,2013,Bangalore,3,37.0,Male,No,0,3450,black
2118,Masters,2015,New Delhi,1,28.0,Male,Yes,5,2118,white
1391,Bachelors,2014,Bangalore,3,28.0,Female,No,4,1391,white
634,Bachelors,2017,Bangalore,3,28.0,Male,No,5,634,black
1958,Masters,2017,New Delhi,1,28.0,Male,No,5,1958,white
2145,Bachelors,2016,Pune,3,30.0,Male,No,2,2145,white
4493,Bachelors,2014,Bangalore,3,40.0,Male,No,0,4493,white
2068,Bachelors,2016,Bangalore,3,31.0,Male,No,2,2068,black
1684,Bachelors,2012,Bangalore,3,26.0,Male,No,3,1684,white
924,Bachelors,2018,Bangalore,3,26.0,Male,Yes,3,924,white
1037,Masters,2014,Pune,3,27.0,Male,No,4,1037,white
612,Bachelors,2016,Bangalore,3,27.0,Male,No,4,612,black
3357,Bachelors,2018,Pune,3,41.0,Male,No,0,3357,white
3403,Bachelors,2014,Bangalore,3,37.0,Female,No,4,3403,white
4515,Bachelors,2015,Pune,2,39.0,Female,No,4,4515,white
1515,Bachelors,2014,Bangalore,3,27.0,Male,No,4,1515,white
4578,Bachelors,2014,Bangalore,3,40.0,Male,No,3,4578,black
1983,Masters,2015,Pune,2,29.0,Female,No,0,1983,white
3480,Bachelors,2017,Bangalore,3,39.0,Female,No,2,3480,yellow
3712,PHD,2013,New Delhi,3,36.0,Female,Yes,3,3712,white
2891,Bachelors,2012,Bangalore,3,32.0,Female,No,1,2891,white
128,Bachelors,2018,Bangalore,3,27.0,Male,No,3,128,white
3714,Bachelors,2017,Bangalore,3,33.0,Male,No,0,3714,white
4414,Bachelors,2014,New Delhi,3,27.0,Female,No,4,4414,white
3696,Bachelors,2018,Bangalore,3,40.0,Male,No,1,3696,white
1603,Bachelors,2017,New Delhi,3,27.0,Male,No,3,1603,black
3479,Bachelors,2014,Bangalore,3,40.0,Male,No,5,3479,white
1742,Masters,2017,New Delhi,2,30.0,Female,No,2,1742,white
1096,Masters,2017,New Delhi,1,28.0,Female,No,4,1096,white
2712,Masters,2017,Pune,2,30.0,Female,Yes,2,2712,white
2501,Masters,2017,Pune,2,31.0,Male,No,0,2501,white
3512,Bachelors,2016,Bangalore,3,39.0,Male,No,2,3512,black
881,Bachelors,2014,Bangalore,3,28.0,Male,No,4,881,white
4449,Bachelors,2013,Bangalore,3,34.0,Male,No,3,4449,white
1019,Bachelors,2013,Bangalore,3,29.0,Female,No,5,1019,black
4253,Bachelors,2016,Pune,3,29.0,Male,No,5,4253,white
1845,Bachelors,2017,New Delhi,3,26.0,Female,No,3,1845,black
3522,Bachelors,2013,Bangalore,3,40.0,Male,No,5,3522,white
2567,Bachelors,2014,Bangalore,3,30.0,Male,No,5,2567,white
177,Bachelors,2015,Bangalore,3,26.0,Male,No,3,177,black
1917,Bachelors,2018,Bangalore,3,27.0,Female,No,3,1917,white
1249,Bachelors,2015,Pune,2,28.0,Female,Yes,4,1249,white
203,Bachelors,2014,Pune,2,27.0,Female,No,4,203,white
1655,Bachelors,2015,New Delhi,3,28.0,Male,No,4,1655,white
4043,Bachelors,2017,Bangalore,3,30.0,Female,No,3,4043,white
1365,Bachelors,2013,Bangalore,3,27.0,Male,No,4,1365,black
1126,Bachelors,2013,Bangalore,3,29.0,Male,No,0,1126,yellow
1129,Bachelors,2016,Bangalore,1,28.0,Male,No,4,1129,white
289,Bachelors,2018,Bangalore,3,27.0,Male,No,4,289,white
1989,Bachelors,2014,New Delhi,3,29.0,Female,No,3,1989,black
2095,Bachelors,2015,Pune,2,31.0,Male,No,2,2095,white
159,Bachelors,2016,Bangalore,3,30.0,Male,No,3,159,white
4454,Bachelors,2013,Bangalore,3,30.0,Male,No,5,4454,white
1899,Masters,2015,New Delhi,3,28.0,Male,No,4,1899,white
4611,Masters,2014,New Delhi,3,25.0,Male,No,2,4611,white
932,Bachelors,2012,New Delhi,2,29.0,Female,No,5,932,white
3243,Bachelors,2012,Bangalore,3,41.0,Female,No,5,3243,black
4542,Bachelors,2013,Pune,1,25.0,Female,No,1,4542,black
2115,Masters,2016,New Delhi,3,28.0,Female,No,4,2115,white
4489,Bachelors,2012,Pune,3,40.0,Male,No,4,4489,black
1132,Bachelors,2017,Bangalore,3,25.0,Male,No,2,1132,black
1997,Bachelors,2017,Bangalore,3,30.0,Male,No,1,1997,white
4142,Bachelors,2013,Bangalore,3,28.0,Female,No,4,4142,white
1414,Bachelors,2015,Bangalore,3,28.0,Male,No,4,1414,white
4132,Bachelors,2017,New Delhi,3,41.0,Male,No,1,4132,black
800,Bachelors,2012,Pune,2,27.0,Male,No,3,800,white
4219,Masters,2017,New Delhi,2,35.0,Female,No,4,4219,white
2453,Bachelors,2015,Bangalore,3,28.0,Male,No,4,2453,white
2021,Masters,2015,Pune,3,32.0,Female,No,2,2021,white
3351,Bachelors,2017,Bangalore,3,36.0,Male,No,3,3351,white
2333,Bachelors,2015,Bangalore,3,30.0,Male,No,2,2333,white
706,Bachelors,2015,Bangalore,3,30.0,Male,Yes,1,706,white
2993,Bachelors,2013,Pune,2,34.0,Female,No,4,2993,black
4574,Bachelors,2016,Bangalore,3,39.0,Male,No,2,4574,white
2014,Bachelors,2016,Bangalore,3,32.0,Female,No,2,2014,white
1039,Bachelors,2016,Bangalore,3,28.0,Male,No,4,1039,white
1183,Bachelors,2015,Pune,2,28.0,Female,Yes,4,1183,white
2140,Bachelors,2013,New Delhi,3,30.0,Female,No,1,2140,black
1153,Bachelors,2015,Pune,3,25.0,Female,No,2,1153,white
4175,PHD,2013,New Delhi,3,29.0,Male,No,5,4175,white
3998,Bachelors,2013,New Delhi,2,35.0,Female,No,4,3998,black
3385,Bachelors,2017,Bangalore,3,36.0,Female,Yes,1,3385,white
666,Bachelors,2017,Bangalore,3,28.0,Female,No,4,666,white
251,Bachelors,2014,Bangalore,3,26.0,Male,Yes,3,251,black
3802,Bachelors,2013,Bangalore,3,39.0,Male,No,5,3802,white
1545,Bachelors,2016,Pune,3,26.0,Male,No,2,1545,white
3915,Bachelors,2018,Bangalore,3,34.0,Male,No,4,3915,white
3615,Bachelors,2014,Bangalore,3,35.0,Male,No,1,3615,white
1692,Bachelors,2017,Pune,3,28.0,Male,No,4,1692,black
2651,Bachelors,2013,Bangalore,2,32.0,Male,No,0,2651,white
3033,Bachelors,2017,New Delhi,2,43.0,Female,No,3,3033,white
3199,Bachelors,2017,Pune,3,33.0,Male,Yes,0,3199,white
905,Masters,2017,Bangalore,3,29.0,Male,No,1,905,black
1985,Bachelors,2014,Bangalore,3,26.0,Male,No,3,1985,white
1897,Bachelors,2014,New Delhi,3,30.0,Male,No,1,1897,black
2573,Bachelors,2017,Bangalore,3,27.0,Male,No,4,2573,white
1193,Bachelors,2012,New Delhi,3,28.0,Female,No,4,1193,white
2918,Bachelors,2013,Bangalore,3,28.0,Male,No,5,2918,white
544,Bachelors,2013,Bangalore,3,30.0,Male,No,2,544,black
1913,Masters,2017,New Delhi,2,26.0,Female,No,3,1913,white
506,Masters,2014,New Delhi,3,30.0,Male,No,2,506,black
4516,Bachelors,2013,Bangalore,3,37.0,Male,No,5,4516,white
4032,Bachelors,2014,Pune,3,39.0,Male,No,4,4032,white
1907,Bachelors,2015,New Delhi,3,30.0,Female,No,2,1907,white
4387,Bachelors,2014,Bangalore,3,39.0,Male,No,4,4387,white
3870,Bachelors,2015,Bangalore,3,32.0,Female,No,5,3870,white
1652,Bachelors,2017,Bangalore,3,30.0,Male,Yes,3,1652,white
2105,Bachelors,2014,Bangalore,1,31.0,Male,Yes,2,2105,white
705,Bachelors,2014,Bangalore,3,27.0,Male,No,4,705,white
1224,Bachelors,2016,Bangalore,3,27.0,Male,No,4,1224,black
672,Masters,2017,New Delhi,2,26.0,Male,No,3,672,white
2809,Bachelors,2017,New Delhi,2,27.0,Male,No,4,2809,white
2425,Bachelors,2015,Pune,3,31.0,Female,No,2,2425,black
3037,Bachelors,2013,New Delhi,3,34.0,Female,No,1,3037,white
1682,Bachelors,2016,Bangalore,3,29.0,Male,No,5,1682,black
3882,Bachelors,2013,New Delhi,3,40.0,Male,No,5,3882,black
2791,Bachelors,2016,Bangalore,3,28.0,Male,No,5,2791,white
3115,Masters,2015,Pune,2,35.0,Female,No,1,3115,white
3955,PHD,2013,Bangalore,3,34.0,Male,No,5,3955,white
1860,Bachelors,2017,Bangalore,3,26.0,Male,No,2,1860,black
3504,Masters,2017,Bangalore,2,41.0,Female,Yes,2,3504,white
2701,Bachelors,2017,New Delhi,3,28.0,Male,No,5,2701,white
3258,Bachelors,2017,Bangalore,3,38.0,Female,No,4,3258,black
1825,Bachelors,2014,Bangalore,3,29.0,Male,No,1,1825,black
4048,Bachelors,2014,Bangalore,3,23.0,Male,No,0,4048,white
867,Bachelors,2016,New Delhi,3,28.0,Female,No,5,867,white
348,Bachelors,2017,Pune,2,25.0,Male,No,2,348,white
847,Bachelors,2014,Bangalore,3,26.0,Female,No,3,847,white
3558,Bachelors,2013,Bangalore,3,38.0,Male,No,5,3558,white
1091,Masters,2014,New Delhi,3,29.0,Female,No,4,1091,white
1112,Bachelors,2012,Bangalore,3,28.0,Male,No,5,1112,white
2180,Bachelors,2014,Bangalore,3,31.0,Female,No,2,2180,black
1443,Masters,2017,Pune,2,28.0,Female,No,4,1443,white
3842,Bachelors,2012,Pune,3,42.0,Female,No,1,3842,black
138,Bachelors,2017,New Delhi,3,29.0,Male,No,2,138,white
325,Bachelors,2017,Bangalore,3,29.0,Male,No,1,325,white
2388,Bachelors,2015,Pune,2,30.0,Female,Yes,1,2388,white
553,Bachelors,2013,Bangalore,3,29.0,Male,No,5,553,white
3087,Bachelors,2017,Bangalore,3,39.0,Male,No,2,3087,white
3230,Bachelors,2015,Bangalore,3,37.0,Male,No,0,3230,white
53,Bachelors,2014,Bangalore,3,32.0,Female,Yes,5,53,white
2144,Bachelors,2013,Bangalore,3,30.0,Male,No,1,2144,white
4069,Masters,2013,New Delhi,2,23.0,Male,Yes,0,4069,black
3865,Bachelors,2015,Bangalore,3,33.0,Male,No,2,3865,white
793,Bachelors,2012,Bangalore,3,26.0,Male,No,2,793,white
1278,Masters,2017,Pune,3,25.0,Female,No,2,1278,black
